No.,Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr),Salary
54,Joplo Bartu\BartJo01,26,,7,0,230,6-2,Texas St.,10/3/1990,3,0,,$555882
28,Justin Bethel\BethJu00,26,,16,3,200,6-0,Presbyterian,6/17/1990,4,0,Arizona Cardinals / 6th / 177th pick / 2012,$1000000
70,Evan Boehm\BoehEv00,23,,16,1,321,6-3,Missouri,8/19/1993,Rook,0,Arizona Cardinals / 4th / 128th pick / 2016,$450000
65,Taylor Boggs\BoggTa00,29,,5,2,285,6-3,Humboldt St.,2/20/1987,5,0,,$675000
27,Tyvon Branch\BranTy99,30,db,6,5,197,5-11,Connecticut,12/11/1986,8,2,Oakland Raiders / 4th / 100th pick / 2008,$1250000
46,Aaron Brewer\BrewAa00,26,,13,0,232,6-5,San Diego St.,7/5/1990,4,0,,$625882
13,Jaron Brown\BrowJa03,26,,7,2,204,6-3,Clemson,1/8/1990,3,2,,$1671000
12,John Brown\BrowJo02,26,WR,15,6,178,5-11,Pittsburg St.,4/3/1990,2,4,Arizona Cardinals / 3rd / 91st pick / 2014,$612000
25,C.B. Bryant\BryaC.00,24,,3,0,198,5-9,Ohio St.,3/21/1992,2,0,St. Louis Rams / 7th / 241st pick / 2014,$525000
20,Deone Bucannon\BucaDe00,24,LILB,13,13,211,6-1,Washington St.,8/30/1992,2,9,Arizona Cardinals / 1st / 27th pick / 2014,$1120837
2,Drew Butler\ButlDr00,27,,7,0,199,6-1,Georgia,5/10/1989,4,0,,$700000
93,Calais Campbell\CampCa99,30,LDE,16,16,300,6-8,Miami (FL),9/1/1986,8,21,Arizona Cardinals / 2nd / 50th pick / 2008,$9500000
86,Kameron Canaday\CanaKa00,23,,3,0,245,6-4,Portland St.,8/20/1993,Rook,0,,$450000
7,Chandler Catanzaro\CataCh00,25,,16,0,200,6-3,Clemson,2/26/1991,2,2,,$600000
41,Marcus Cooper\CoopMa00,26,RCB,15,13,197,6-2,Rutgers,2/1/1990,3,7,San Francisco 49ers / 7th / 252nd pick / 2013,$675000
38,Andre Ellington\ElliAn00,27,,16,0,200,5-9,Clemson,2/3/1989,3,1,Arizona Cardinals / 6th / 187th pick / 2013,$1671000
85,Darren Fells\FellDa01,30,te,14,7,270,6-7,UC Irvine,4/22/1986,3,1,,$600000
