No.,Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr),Salary
39,Antonio Allen\AlleAn02,28,,12,0,210,6-1,South Carolina,9/23/1988,4,0,New York Jets / 7th / 242nd pick / 2012,$675000
11,Robby Anderson\AndeRo04,23,WR,16,8,190,6-3,Temple,5/9/1993,Rook,4,,$450000
56,Freddie Bishop\BishFr00,26,,4,3,259,6-2,West. Michigan,2/25/1990,Rook,0,,$105880
82,Brandon Bostick\BostBr00,27,te,16,7,245,6-3,Newberry,5/3/1989,4,0,,$600000
84,Braedon Bowman\BowmBr00,22,,3,0,240,6-3,South Alabama,1/30/1994,Rook,0,,$450000
44,Arthur Brown\BrowAr00,23,,2,0,250,6-1,Kansas St.,6/1/1993,3,0,Baltimore Ravens / 2nd / 56th pick / 2013,$889668
26,Brandon Burks\BurkBr00,23,,1,0,208,5-9,Troy,11/1/1993,Rook,0,,$26470
32,Juston Burris\BurrJu00,23,,16,1,212,6-0,North Carolina St.,8/4/1993,Rook,0,New York Jets / 4th / 118th pick / 2016,$450000
77,James Carpenter\CarpJa00,27,LG,16,16,321,6-5,Alabama,3/22/1989,5,7,Seattle Seahawks / 1st / 25th pick / 2011,$760000
54,Bruce Carter\CartBr00,28,,13,1,240,6-2,North Carolina,2/19/1988,5,0,Dallas Cowboys / 2nd / 40th pick / 2011,$760000
53,Mike Catapano\CataMi00,26,,11,4,270,6-4,Princeton,8/17/1990,3,0,Kansas City Chiefs / 7th / 207th pick / 2013,$600000
78,Ryan Clady\CladRy20,30,LT,9,8,315,6-6,Boise St.,9/6/1986,8,3,Denver Broncos / 1st / 12th pick / 2008,$3500000
47,Kellen Davis\DaviKe01,31,TE,8,7,259,6-6,Michigan St.,10/11/1985,8,0,Chicago Bears / 5th / 158th pick / 2008,$885000
87,Eric Decker\DeckEr00,29,,3,3,214,6-3,Minnesota,3/15/1987,6,1,Denver Broncos / 3rd / 87th pick / 2010,$6500000
70,Dakota Dozier\DoziDa00,25,,13,2,312,6-4,Furman,4/30/1991,2,0,New York Jets / 4th / 137th pick / 2014,$600000
4,Lac Edwards\EdwaLa01,24,,16,0,209,6-4,Sam Houston St.,4/27/1992,Rook,1,New York Jets / 7th / 235th pick / 2016,$450000
81,Quincy Enunwa\EnunQu00,24,WR,16,13,225,6-2,Nebraska,5/31/1992,2,6,New York Jets / 6th / 209th pick / 2014,$525000
14,Ryan Fitzpatrick\FitzRy00,34,QB,14,11,228,6-2,Harvard,11/24/1982,11,5,St. Louis Rams / 7th / 250th pick / 2005,$2000000
2,Nick Folk\FolkNi20,32,,16,0,211,6-2,Arizona,11/5/1984,9,3,Dallas Cowboys / 6th / 178th pick / 2007,$2750000
22,Matt Forte\FortMa00,31,RB,14,13,221,6-1,Tulane,12/10/1985,8,5,Chicago Bears / 2nd / 44th pick / 2008,$1000000
68,Breno Giacomini\GiacBr20,31,rg,5,5,320,6-7,Louisville,9/27/1985,8,2,Green Bay Packers / 5th / 150th pick / 2008,$5000000
21,Marcus Gilchrist\GilcMa00,28,FS,13,13,200,5-10,Clemson,12/8/1988,5,8,San Diego Chargers / 2nd / 50th pick / 2011,$5000000
52,David Harris\HarrDa99,32,RILB,15,15,250,6-2,Michigan,1/21/1984,9,9,New York Jets / 2nd / 47th pick / 2007,$7500000
58,Erin Henderson\HendEr99,30,,5,4,242,6-3,Maryland,7/1/1986,8,0,,$885000
43,Julian Howsare\HowsJu00,24,,2,0,255,6-3,Clarion,9/11/1992,Rook,0,,$450000
71,Ben Ijalana\IjalBe00,27,RT,16,13,322,6-4,Villanova,8/6/1989,5,6,Indianapolis Colts / 2nd / 49th pick / 2011,$760000
98,Jarvis Jenkins\JenkJa01,28,,9,1,300,6-4,Clemson,4/24/1988,5,0,Washington Redskins / 2nd / 41st pick / 2011,$1500000
48,Jordan Jenkins\JenkJo01,22,ROLB,14,11,259,6-3,Georgia,7/1/1994,Rook,7,New York Jets / 3rd / 83rd pick / 2016,$450000
75,Anthony Johnson\JohnAn04,23,,7,0,275,6-3,LSU,1/24/1993,2,0,,$525000
49,Randell Johnson\JohnRa01,25,,1,0,242,6-3,Florida Atlantic,3/23/1991,2,0,Buffalo Bills / 7th / 221st pick / 2014,$70588
76,Wesley Johnson\JohnWe00,25,C,16,8,309,6-5,Vanderbilt,1/9/1991,2,4,Pittsburgh Steelers / 5th / 173rd pick / 2014,$600000
49,Taiwan Jones\JoneTa01,23,,3,0,258,6-3,Michigan St.,12/1/1993,Rook,0,,
37,Bryson Keeton\KeetBr00,23,,1,0,190,6-2,NebraskaNevadaMontana St.,2/24/1993,Rook,0,,$26470
50,Darron Lee\LeexDa00,22,LILB,13,9,232,6-1,Ohio St.,10/18/1994,Rook,6,New York Jets / 1st / 20th pick / 2016,$450000
44,Corey Lemonier\LemoCo00,25,,1,0,255,6-4,Auburn,11/19/1991,3,0,San Francisco 49ers / 3rd / 88th pick / 2013,$685000
74,Nick Mangold\MangNi20,32,C,8,8,307,6-4,Ohio St.,1/13/1984,10,3,New York Jets / 1st / 29th pick / 2006,$5600000
15,Brandon Marshall\MarsBr00,32,WR,15,15,232,6-5,Central Florida,3/23/1984,10,5,Denver Broncos / 4th / 119th pick / 2006,$9500000
89,Jalin Marshall\MarsJa01,21,,10,1,200,5-10,Ohio St.,7/21/1995,Rook,1,,$450000
30,Nick Marshall\MarsNi00,24,,8,0,205,6-2,Auburn,6/30/1992,1,0,,$525000
95,Josh Martin\MartJo02,25,,15,0,245,6-3,Columbia,11/7/1991,3,0,,$675000
42,Ronald Martin\MartRo01,23,,3,0,220,6-1,LSU,2/26/1993,1,0,,$92646
55,Lorenzo Mauldin\MaulLo00,24,,11,3,259,6-4,Louisville,10/1/1992,1,0,New York Jets / 3rd / 82nd pick / 2015,$543000
23,Dexter McDougle\McDoDe00,25,,6,0,190,5-10,Maryland,4/8/1991,2,0,New York Jets / 3rd / 80th pick / 2014,$525000
99,Steve McLendon\McLeSt00,30,NT,11,9,310,6-3,Troy,1/3/1986,6,6,,$1750000
36,Doug Middleton\MiddDo01,23,,4,0,210,6-0,Appalachian St.,9/25/1993,Rook,0,,$105880
45,Rontez Miles\MileRo00,28,,16,4,203,6-0,California (PA),11/25/1988,3,0,,$525000
57,Victor Ochi\OchiVi00,23,,2,0,242,6-1,Stony Brook,10/2/1993,Rook,0,,
17,Charone Peake\PeakCh00,24,,15,1,209,6-2,Clemson,10/16/1992,Rook,1,New York Jets / 7th / 241st pick / 2016,$450000
