No.,Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr),Salary
26,Andrew Adams\AdamAn00,28,,16,0,200,5-11,Connecticut,10/28/1992,4,1,,$910000
82,Antony Auclair\AuclAn00,27,,8,2,256,6-6,Laval,5/28/1993,3,0,,$825000
44,Kenjon Barner\BarnKe00,31,,6,0,195,5-9,Oregon,4/28/1989,7,0,Carolina Panthers / 6th / 182nd pick / 2013,
58,Shaquil Barrett\BarrSh00,28,ROLB,15,15,250,6-2,Colorado St.,11/17/1992,6,8,,$15828000
57,Quinton Bell\BellQu00,24,,5,0,253,6-4,Prairie View A&M,5/9/1996,Rook,0,Oakland Raiders / 7th / 230th pick / 2019,$610000
12,Tom Brady\BradTo00,43,QB,16,16,225,6-4,Michigan,8/3/1977,20,15,New England Patriots / 6th / 199th pick / 2000,$15000000
84,Cameron Brate\BratCa00,29,,16,1,245,6-5,Harvard,7/3/1991,6,3,,$4250000
81,Antonio Brown\BrowAn04,32,,8,4,185,5-10,Central Michigan,7/10/1988,10,4,Pittsburgh Steelers / 6th / 195th pick / 2010,$750000
65,Alex Cappa\CappAl00,25,RG,16,16,305,6-6,Humboldt St.,1/27/1995,2,10,Tampa Bay Buccaneers / 3rd / 94th pick / 2018,$750000
48,Jack Cichy\CichJa00,25,,6,0,238,6-2,Wisconsin,5/5/1995,2,0,Tampa Bay Buccaneers / 6th / 202nd pick / 2018,$538237
43,Ross Cockrell\CockRo00,29,,12,2,190,6-0,Duke,8/6/1991,6,1,Buffalo Bills / 4th / 109th pick / 2014,$642353
54,Lavonte David\DaviLa00,30,RILB,16,16,233,6-1,Fort Scott (KS)Nebraska,1/23/1990,8,14,Tampa Bay Buccaneers / 2nd / 58th pick / 2012,$10750000
24,Carlton Davis\DaviCa02,24,LCB,14,14,206,6-1,Auburn,12/31/1996,2,6,Tampa Bay Buccaneers / 2nd / 63rd pick / 2018,$879374
94,Khalil Davis\DaviKh00,24,,2,0,308,6-1,Nebraska,8/22/1996,Rook,0,Tampa Bay Buccaneers / 6th / 194th pick / 2020,$610000
35,Jamel Dean\DeanJa00,24,db,14,7,206,6-1,Auburn,10/15/1996,1,4,Tampa Bay Buccaneers / 3rd / 94th pick / 2019,$675000
32,Mike Edwards\EdwaMi01,24,,16,0,205,5-10,Kentucky,5/18/1996,1,2,Tampa Bay Buccaneers / 3rd / 99th pick / 2019,$675000
13,Mike Evans\EvanMi00,27,WR,16,16,231,6-5,Texas A&M,8/21/1993,6,9,Tampa Bay Buccaneers / 1st / 7th pick / 2014,$4000000
