No.,Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr),Salary
51,Aaron Adeoye\AdeoAa00,27,,1,0,250,6-6,SE Missouri St.,8/26/1993,Rook,0,,
50,Otaro Alaka\AlakOt01,24,,5,0,239,6-3,Texas A&M,5/18/1996,Rook,0,,$498530
89,Mark Andrews\AndrMa00,25,,14,2,256,6-5,Oklahoma,9/6/1995,2,8,Baltimore Ravens / 3rd / 86th pick / 2018,$750000
23,Anthony Averett\AverAn00,26,,10,4,178,5-11,Alabama,11/30/1994,2,2,Baltimore Ravens / 4th / 118th pick / 2018,$555884
49,Chris Board\BoarCh00,25,,16,2,229,6-2,North Dakota St.,7/23/1995,2,3,,$750000
38,Terrell Bonds\BondTe00,24,,4,1,182,5-8,Tennessee St.,7/22/1996,Rook,1,,$357353
54,Tyus Bowser\BowsTy00,25,,16,2,242,6-3,Houston,5/23/1995,3,3,Baltimore Ravens / 2nd / 47th pick / 2017,$1225310
80,Miles Boykin\BoykMi00,24,WR,16,13,220,6-4,Notre Dame,10/12/1996,1,3,Baltimore Ravens / 3rd / 93rd pick / 2019,$675000
86,Nick Boyle\BoylNi00,27,TE,9,9,270,6-4,Delaware,2/17/1993,5,1,Baltimore Ravens / 5th / 171st pick / 2015,$4500000
77,Bradley Bozeman\BozeBr00,26,LG,16,16,317,6-5,Alabama,11/24/1994,2,9,Baltimore Ravens / 6th / 215th pick / 2018,$750000
67,Ben Bredeson\BredBe00,22,,10,0,315,6-5,Michigan,2/20/1998,Rook,1,Baltimore Ravens / 4th / 143rd pick / 2020,$610000
17,Nate Brooks\BrooNa00,24,,1,0,192,6-0,North Texas,9/5/1996,1,0,,
15,Marquise Brown\BrowMa04,23,WR,16,14,170,5-9,Oklahoma,6/4/1997,1,9,Baltimore Ravens / 1st / 25th pick / 2019,$1030788
78,Orlando Brown Jr.*\BrowOr00,24,LT,16,16,345,6-8,Oklahoma,5/2/1996,2,11,Baltimore Ravens / 3rd / 83rd pick / 2018,$750000
88,Dez Bryant\BryaDe01,32,,6,0,220,6-2,Oklahoma St.,11/4/1988,10,1,Dallas Cowboys / 1st / 24th pick / 2010,
93,Calais Campbell*\CampCa99,34,LDE,12,12,300,6-8,Miami (FL),9/1/1986,12,9,Arizona Cardinals / 2nd / 50th pick / 2008,$5000000
36,Chuck Clark\ClarCh00,25,SS,16,16,205,6-0,Virginia Tech,4/19/1995,3,7,Baltimore Ravens / 6th / 186th pick / 2017,$2000000
63,Trystan Colon-Castillo\ColoTr01,22,,2,2,315,6-4,Missouri,3/23/1998,Rook,1,,$466471
46,Morgan Cox*+\CoxxMo00,34,,15,0,235,6-4,Tennessee,4/26/1986,10,7,,$1100000
69,Aaron Crawford\CrawAa00,23,,1,0,290,6-2,North Carolina,11/4/1997,Rook,0,,
84,Sean Culkin\CulkSe00,27,,1,0,255,6-5,Missouri,6/11/1993,3,0,,
47,Pierre Desir\DesiPi00,30,,3,0,192,6-1,Lindenwood,9/8/1990,6,0,Cleveland Browns / 4th / 127th pick / 2014,
27,J.K. Dobbins\DobbJK00,22,,15,1,209,5-9,Ohio St.,12/17/1998,Rook,7,Baltimore Ravens / 2nd / 55th pick / 2020,$610000
31,Khalil Dorsey\DorsKh00,22,,6,0,170,5-9,Northern Arizona,3/31/1998,Rook,0,,$367647
13,Devin Duvernay\DuveDe00,23,,16,3,200,5-10,Texas,9/12/1997,Rook,4,Baltimore Ravens / 3rd / 92nd pick / 2020,$610000
35,Gus Edwards\EdwaGu00,25,rb,16,6,238,6-1,Miami (FL)Rutgers,4/13/1995,2,6,,$750000
32,DeShon Elliott\ElliDe02,23,FS,16,16,210,6-1,Texas,4/21/1997,2,6,Baltimore Ravens / 6th / 190th pick / 2018,$750000
71,Justin Ellis\ElliJu01,30,,13,3,350,6-2,Louisiana Tech,12/27/1990,6,2,Oakland Raiders / 4th / 107th pick / 2014,$910000
45,Jaylon Ferguson\FergJa02,25,,14,1,275,6-5,Louisiana Tech,12/14/1995,1,2,Baltimore Ravens / 3rd / 85th pick / 2019,$675000
70,D.J. Fluker\FlukDJ00,29,RT,16,8,342,6-5,Alabama,3/13/1991,7,5,San Diego Chargers / 1st / 11th pick / 2013,$1050000
58,L.J. Fort\FortL.00,30,RILB,14,8,232,6-0,Northern Iowa,1/3/1990,8,6,,$1750000
29,Marcus Gilchrist\GilcMa00,32,,2,0,200,5-10,Clemson,12/8/1988,9,0,San Diego Chargers / 2nd / 50th pick / 2011,
3,Robert Griffin III\GrifRo01,30,,4,1,213,6-2,Baylor,2/12/1990,8,1,Washington Redskins / 1st / 2nd pick / 2012,$2000000
33,Davontae Harris\HarrDa05,25,,4,1,200,5-11,Illinois St.,1/21/1995,2,1,Cincinnati Bengals / 5th / 151st pick / 2018,$750000
40,Malik Harrison\HarrMa06,22,rilb,16,6,247,6-3,Ohio St.,3/5/1998,Rook,4,Baltimore Ravens / 3rd / 98th pick / 2020,$610000
43,Justice Hill\HillJu00,23,,12,0,200,5-10,Oklahoma St.,11/14/1997,1,1,Baltimore Ravens / 4th / 113th pick / 2019,$675000
66,Will Holden\HoldWi00,27,,1,0,313,6-7,Vanderbilt,9/14/1993,3,0,Arizona Cardinals / 5th / 157th pick / 2017,
44,Marlon Humphrey*\HumpMa00,24,LCB,15,15,197,6-0,Alabama,7/8/1996,3,9,Baltimore Ravens / 1st / 16th pick / 2017,$2080566
2,Tyler Huntley\HuntTy01,22,,2,0,205,6-1,Utah,2/3/1998,Rook,0,,
21,Mark Ingram\IngrMa01,31,RB,11,9,215,5-9,Alabama,12/21/1989,9,3,New Orleans Saints / 1st / 28th pick / 2011,$4000000
8,Lamar Jackson\JackLa00,23,QB,15,15,212,6-2,Louisville,1/7/1997,2,17,Baltimore Ravens / 1st / 32nd pick / 2018,$1341059
99,Matt Judon*\JudoMa00,28,ROLB,14,13,261,6-3,Grand Valley St.,8/15/1992,4,10,Baltimore Ravens / 5th / 146th pick / 2016,$16808000
4,Sam Koch\KochSa20,38,,15,0,222,6-1,Nebraska,8/13/1982,14,2,Baltimore Ravens / 6th / 203rd pick / 2006,$1100000
41,Anthony Levine\LeviAn00,33,,15,1,207,5-11,Tennessee St.,3/27/1987,9,2,,$1675000
92,Justin Madubuike\MaduJu00,23,,10,3,293,6-3,Texas A&M,11/17/1997,Rook,2,Baltimore Ravens / 3rd / 71st pick / 2020,$610000
90,Pernell McPhee\McPhPe00,32,LOLB,15,13,265,6-3,Mississippi St.,12/17/1988,9,7,Baltimore Ravens / 5th / 165th pick / 2011,$1050000
7,Trace McSorley\McSoTr00,25,,2,0,202,6-0,Penn St.,8/23/1995,1,0,Baltimore Ravens / 6th / 197th pick / 2019,$675000
65,Patrick Mekari\MekaPa00,23,C,14,8,308,6-4,California,8/13/1997,1,5,,$675000
10,Chris Moore\MoorCh00,27,,3,0,200,6-1,Cincinnati,6/16/1993,4,0,Baltimore Ravens / 4th / 107th pick / 2016,$1535000
60,Nick Moore\MoorNi00,28,,1,0,250,6-3,Georgia,12/9/1992,Rook,0,,
91,Yannick Ngakoue\NgakYa00,25,,9,3,246,6-2,Maryland,3/31/1995,4,3,Jacksonville Jaguars / 3rd / 69th pick / 2016,$5176470
24,Marcus Peters\PeteMa00,27,RCB,14,14,195,6-0,Washington,1/9/1993,5,6,Kansas City Chiefs / 1st / 18th pick / 2015,$10000000
74,Tyre Phillips\PhilTy00,23,RG,12,8,331,6-5,East Mississippi CCMississippi St.,1/29/1997,Rook,5,Baltimore Ravens / 3rd / 106th pick / 2020,$498821
72,Ben Powers\PoweBe00,24,RG,16,7,310,6-4,Oklahoma,10/29/1996,1,5,Baltimore Ravens / 4th / 123rd pick / 2019,$675000
11,James Proche\ProcJa00,24,,14,0,201,5-11,SMU,9/21/1996,Rook,0,Baltimore Ravens / 6th / 201st pick / 2020,$610000
48,Patrick Queen\QueePa00,21,LILB,16,16,229,6-0,LSU,8/13/1999,Rook,10,Baltimore Ravens / 1st / 28th pick / 2020,$610000
42,Patrick Ricard*\RicaPa00,26,FB,15,10,311,6-3,Maine,5/27/1994,3,0,,$1000000
28,Jordan Richards\RichJo00,27,,16,0,215,5-11,Stanford,1/21/1993,5,1,New England Patriots / 2nd / 64th pick / 2015,$802935
97,Chauncey Rivers\RiveCh01,23,,1,0,275,6-3,GeorgiaEast Mississippi CCMississippi St.,6/12/1997,Rook,0,,
68,Matt Skura\SkurMa01,27,C,15,12,313,6-3,Duke,2/17/1993,3,7,,$2133000
22,Jimmy Smith\SmitJi03,32,db,11,5,210,6-2,Colorado,7/26/1988,9,2,Baltimore Ravens / 1st / 27th pick / 2011,$2500000
83,Willie Snead\SneaWi00,28,WR,13,8,205,5-11,Ball St.,10/17/1992,6,5,,$3662059
79,Ronnie Stanley\StanRo00,26,lt,6,6,315,6-6,Notre Dame,3/18/1994,4,3,Baltimore Ravens / 1st / 6th pick / 2016,$8366000
26,Geno Stone\StonGe00,21,,2,0,207,5-10,Iowa,4/19/1999,Rook,0,Baltimore Ravens / 7th / 219th pick / 2020,$109200
85,Eric Tomlinson\TomlEr01,28,,6,2,263,6-6,Texas-El Paso,4/22/1992,4,0,,
6,Johnny Townsend\TownJo01,25,,1,0,205,6-1,Florida,2/14/1995,2,0,Oakland Raiders / 5th / 173rd pick / 2018,
9,Justin Tucker*\TuckJu00,31,,16,0,183,6-1,Texas,11/21/1989,8,5,,$3500000
53,Jihad Ward\WardJi02,26,,10,0,287,6-5,Illinois,5/11/1994,4,1,Oakland Raiders / 2nd / 44th pick / 2016,$910000
96,Broderick Washington Jr.\WashBr01,24,,8,0,305,6-2,Texas Tech,12/4/1996,Rook,1,Baltimore Ravens / 5th / 170th pick / 2020,$610000
57,Kristian Welch\WelcKr00,22,,10,0,239,6-3,Iowa,5/24/1998,Rook,1,,$322941
98,Brandon Williams\WillBr02,31,NT,13,13,336,6-1,Missouri Southern,2/21/1989,7,7,Baltimore Ravens / 3rd / 94th pick / 2013,$4250000
29,Tramon Williams\WillTr99,37,,6,0,191,5-11,Louisiana Tech,3/16/1983,13,0,,$494118
82,Luke Willson\WillLu00,30,,3,0,255,6-5,Rice,1/15/1990,7,0,Seattle Seahawks / 5th / 158th pick / 2013,
95,Derek Wolfe\WolfDe00,30,RDE,14,8,285,6-5,Cincinnati,2/24/1990,8,5,Denver Broncos / 2nd / 36th pick / 2012,$2250000
25,Tavon Young\YounTa01,26,,2,0,185,5-9,Temple,3/14/1994,4,0,Baltimore Ravens / 4th / 104th pick / 2016,$2986000
