No.,Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr),Salary
26,Salvon Ahmed\AhmeSa01,22,,6,4,196,5-11,Washington,12/29/1998,Rook,2,,$466471
55,Jerome Baker\BakeJe00,24,RILB,16,11,225,6-2,Ohio St.,12/25/1996,2,8,Miami Dolphins / 3rd / 73rd pick / 2018,$810000
15,Lynn Bowden Jr.\BowdLy00,23,,10,4,204,5-11,Kentucky,10/14/1997,Rook,2,Las Vegas Raiders / 3rd / 80th pick / 2020,
22,Matt Breida\BreiMa00,25,,12,1,190,5-10,Georgia Southern,2/28/1995,3,2,,$3259000
16,Antonio Callaway\CallAn00,23,,5,1,200,5-11,Florida,1/9/1997,2,0,Cleveland Browns / 4th / 105th pick / 2018,
27,Chandler Cox\CoxxCh01,24,,8,3,240,6-1,Auburn,7/29/1996,1,0,Miami Dolphins / 7th / 233rd pick / 2019,$675000
70,Julie'n Davenport\DaveJu00,25,,16,1,325,6-7,Bucknell,1/9/1995,3,2,Houston Texans / 4th / 130th pick / 2017,$2133000
77,Jesse Davis\DaviJe00,29,LT,16,15,325,6-6,Idaho,9/15/1991,3,7,,$3855000
98,Raekwon Davis\DaviRa03,23,NT,16,12,311,6-6,Alabama,6/10/1997,Rook,7,Miami Dolphins / 2nd / 56th pick / 2020,$610000
63,Michael Deiter\DeitMi00,24,,16,0,310,6-6,Wisconsin,9/3/1996,1,1,Miami Dolphins / 3rd / 78th pick / 2019,$680328
49,Samuel Eguavoen\EguaSa00,27,,16,1,236,6-0,Texas Tech,2/22/1993,1,2,,$675000
42,Clayton Fejedelem\FejeCl00,27,,13,0,205,6-0,Illinois,6/2/1993,4,1,Cincinnati Bengals / 7th / 245th pick / 2016,$1500000
50,Blake Ferguson\FergBl00,23,,16,0,229,6-3,LSU,4/21/1997,Rook,1,Miami Dolphins / 6th / 185th pick / 2020,$610000
14,Ryan Fitzpatrick\FitzRy00,38,qb,9,7,228,6-2,Harvard,11/24/1982,15,7,St. Louis Rams / 7th / 250th pick / 2005,$8000000
75,Ereck Flowers\FlowEr00,26,LG,14,14,330,6-6,Miami (FL),4/25/1994,5,6,New York Giants / 1st / 9th pick / 2015,$1975000
84,Isaiah Ford\FordIs00,24,,10,1,194,6-2,Virginia Tech,2/9/1996,2,2,Miami Dolphins / 7th / 237th pick / 2017,$750000
35,Kavon Frazier\FrazKa00,26,,15,0,220,6-0,Central Michigan,8/11/1994,4,1,Dallas Cowboys / 6th / 212th pick / 2016,$910000
37,Myles Gaskin\GaskMy00,23,RB,10,7,200,5-10,Washington,2/15/1997,1,7,Miami Dolphins / 7th / 234th pick / 2019,$542648
88,Mike Gesicki\GesiMi00,25,TE,15,9,250,6-6,Penn St.,10/3/1995,2,6,Miami Dolphins / 2nd / 42nd pick / 2018,$1081084
56,Davon Godchaux\GodcDa00,26,nt,5,5,311,6-3,LSU,11/11/1994,3,3,Miami Dolphins / 5th / 178th pick / 2017,$2133000
19,Jakeem Grant\GranJa00,28,,14,4,171,5-7,Texas Tech,10/30/1992,4,4,Miami Dolphins / 6th / 186th pick / 2016,$3780000
51,Kamu Grugier-Hill\GrugKa00,26,,15,1,230,6-2,Eastern Illinois,5/16/1994,4,3,New England Patriots / 6th / 208th pick / 2016,$1000000
2,Matt Haack\HaacMa00,26,,16,0,205,6-0,Arizona St.,7/25/1994,3,2,,$2133000
30,Tae Hayes\HayeTa00,23,,2,0,188,5-9,Appalachian St.,8/19/1997,1,0,,$585000
36,Nate Holley\HollNa00,26,,3,0,198,5-10,Kent St.,12/5/1994,Rook,0,,
86,Mack Hollins\HollMa00,27,,16,2,221,6-4,North Carolina,9/16/1993,3,1,Philadelphia Eagles / 4th / 118th pick / 2017,$825000
34,Jordan Howard\HowaJo00,26,,5,3,224,6-0,Indiana,11/2/1994,4,0,Chicago Bears / 5th / 150th pick / 2016,$1750000
25,Xavien Howard*+\HowaXa00,27,RCB,16,16,198,6-1,Baylor,7/4/1993,4,17,Miami Dolphins / 2nd / 38th pick / 2016,$11900000
68,Robert Hunt\HuntRo01,24,RT,16,11,323,6-5,Louisiana,8/25/1996,Rook,5,Miami Dolphins / 2nd / 39th pick / 2020,$610000
23,Noah Igbinoghene\IgbiNo00,21,,16,2,198,0-0,Auburn,11/27/1999,Rook,2,Miami Dolphins / 1st / 30th pick / 2020,$610000
73,Austin Jackson\JackAu00,21,LT,13,12,322,6-5,USC,8/11/1999,Rook,5,Miami Dolphins / 1st / 18th pick / 2020,$560588
95,Benito Jones\JoneBe03,23,,6,0,329,6-1,Mississippi,11/27/1997,Rook,1,,
29,Brandon Jones\JoneBr06,22,,16,4,198,5-11,Texas,4/2/1998,Rook,2,Miami Dolphins / 3rd / 70th pick / 2020,$610000
24,Byron Jones\JoneBy00,28,LCB,14,14,205,6-0,Connecticut,9/26/1992,5,5,Dallas Cowboys / 1st / 27th pick / 2015,$11000000
67,Ted Karras\KarrTe00,27,C,16,16,305,6-4,Illinois,3/15/1993,4,7,New England Patriots / 6th / 221st pick / 2016,$3000000
16,Marcus Kemp\KempMa00,25,,1,0,210,6-4,Hawaii,8/14/1995,3,0,,
66,Solomon Kindley\KindSo00,23,RG,13,13,337,6-3,Georgia,7/3/1997,Rook,6,Miami Dolphins / 4th / 111th pick / 2020,$610000
32,Patrick Laird\LairPa00,25,,16,0,205,6-0,California,8/17/1995,1,1,,$675000
90,Shaq Lawson\LawsSh00,26,lolb,14,7,267,6-3,Clemson,6/17/1994,4,5,Buffalo Bills / 1st / 19th pick / 2016,$6400000
28,Bobby McCain\McCaBo01,27,SS,16,15,192,5-11,Memphis,8/18/1993,5,6,Miami Dolphins / 5th / 145th pick / 2015,$5500000
,Kirk Merritt\MerrKi00,23,,1,0,210,6-0,Arkansas St.,1/5/1997,Rook,0,,
48,Calvin Munson\MunsCa00,26,,16,0,243,6-0,San Diego St.,12/27/1994,3,1,,$675000
85,Chris Myarick\MyarCh00,25,,3,0,255,6-5,Temple,10/6/1995,Rook,0,,$510000
40,Nik Needham\NeedNi00,24,db,16,6,193,6-0,Texas-El Paso,11/4/1996,1,3,,$675000
91,Emmanuel Ogbah\OgbaEm00,27,RDE,16,12,275,6-4,Oklahoma St.,11/6/1993,4,8,Cleveland Browns / 2nd / 32nd pick / 2016,$3750000
78,Adam Pankey\PankAd00,26,,4,0,313,6-5,West Virginia,2/2/1994,3,0,,$825000
11,DeVante Parker\ParkDe01,27,WR,14,11,216,6-3,Louisville,1/20/1993,5,6,Miami Dolphins / 1st / 14th pick / 2015,$1300000
33,Jamal Perry\WiltJo01,26,,13,1,180,5-10,Iowa St.,10/23/1994,1,1,,$675000
10,Malcolm Perry\PerrMa00,23,,9,2,186,5-9,Navy,4/19/1997,Rook,1,Miami Dolphins / 7th / 246th pick / 2020,$610000
64,Tyshun Render\RendTy00,23,,1,0,256,6-4,Middle Tenn. St.,3/28/1997,Rook,0,,
44,Elandon Roberts\RobeEl00,26,LILB,13,11,238,6-0,Houston,4/22/1994,4,7,New England Patriots / 6th / 214th pick / 2016,$1000000
21,Eric Rowe\RoweEr00,28,FS,16,14,205,6-1,Utah,10/3/1992,5,6,Philadelphia Eagles / 2nd / 47th pick / 2015,$2175000
7,Jason Sanders+\SandJa00,25,,16,0,186,5-11,New Mexico,11/16/1995,2,6,Miami Dolphins / 7th / 229th pick / 2018,$750000
80,Adam Shaheen\ShahAd00,26,te,16,5,257,6-6,Ashland,10/24/1994,3,1,Chicago Bears / 2nd / 45th pick / 2017,$1270982
92,Zach Sieler\SielZa00,25,LDE,16,8,290,6-6,Ferris St.,9/7/1995,2,6,Baltimore Ravens / 7th / 238th pick / 2018,$750000
81,Durham Smythe\SmytDu00,25,TE,15,13,260,6-6,Notre Dame,8/9/1995,2,2,Miami Dolphins / 4th / 123rd pick / 2018,$750000
58,Jason Strowbridge\StroJa02,24,,8,0,275,6-4,North Carolina,9/10/1996,Rook,1,Miami Dolphins / 5th / 154th pick / 2020,$610000
1,Tua Tagovailoa\TagoTu00,22,QB,10,9,217,6-0,Alabama,3/2/1998,Rook,5,Miami Dolphins / 1st / 5th pick / 2020,$610000
43,Andrew Van Ginkel\VanGAn00,25,LOLB,16,11,242,6-4,Wisconsin,7/1/1995,1,8,Miami Dolphins / 5th / 151st pick / 2019,$675000
53,Kyle Van Noy\VanNKy00,29,ROLB,14,13,250,6-3,BYU,3/26/1991,6,9,Detroit Lions / 2nd / 40th pick / 2014,$3000000
31,DeAndre Washington\WashDe00,27,,3,1,210,5-8,Texas Tech,2/22/1993,4,1,Oakland Raiders / 5th / 143rd pick / 2016,$555882
94,Christian Wilkins\WilkCh00,25,LDE,14,12,315,6-4,Clemson,12/20/1995,1,8,Miami Dolphins / 1st / 13th pick / 2019,$1196777
18,Preston Williams\WillPr01,23,WR,8,7,218,6-5,Colorado St.,3/27/1997,1,2,,$557354
