No.,Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr),Salary
58,Tyrell Adams\AdamTy00,24,,6,0,230,6-2,West Georgia,4/11/1992,Rook,0,,$158820
74,Vadal Alexander\AlexVa00,22,t,9,5,325,6-5,LSU,3/23/1994,Rook,3,Oakland Raiders / 7th / 234th pick / 2016,$469211
20,Nate Allen\AlleNa99,29,,14,4,205,6-1,South Florida,11/30/1987,6,0,Philadelphia Eagles / 2nd / 37th pick / 2010,$3000000
29,David Amerson\AmerDa00,25,LCB,15,15,212,6-1,North Carolina St.,12/8/1991,3,8,Washington Redskins / 2nd / 51st pick / 2013,$4050000
96,Denico Autry\AutrDe00,26,lde,16,7,285,6-5,East Mississippi CCMississippi St.,7/15/1990,2,5,,$600000
56,Daren Bates\BateDa00,26,,16,0,225,5-11,Auburn,11/27/1990,3,0,,$850000
91,Shilique Calhoun\CalhSh00,24,,10,0,260,6-4,Michigan St.,3/20/1992,Rook,0,Oakland Raiders / 3rd / 75th pick / 2016,$647533
4,Derek Carr*\CarrDe02,25,QB,15,15,210,6-3,Fresno St.,3/28/1991,2,12,Oakland Raiders / 2nd / 36th pick / 2014,$1465037
38,T.J. Carrie\CarrTr00,26,,16,3,204,6-0,Ohio,7/28/1990,2,0,Oakland Raiders / 7th / 219th pick / 2014,$616741
59,Jon Condo\CondJo20,35,,16,0,240,6-3,Maryland,8/26/1981,11,0,,$1177500
8,Connor Cook\CookCo00,23,,1,0,215,6-4,Michigan St.,1/29/1993,Rook,0,Oakland Raiders / 4th / 100th pick / 2016,$604972
89,Amari Cooper*\CoopAm00,22,WR,16,14,210,6-1,Alabama,6/17/1994,1,10,Oakland Raiders / 1st / 4th pick / 2015,$5150708
47,James Cowser\CowsJa00,26,,6,0,231,6-3,Southern Utah,9/13/1990,Rook,0,,$450000
15,Michael Crabtree\CrabMi00,29,WR,16,16,215,6-1,Texas Tech,9/14/1987,7,8,San Francisco 49ers / 1st / 10th pick / 2009,$11000000
97,Mario Edwards\EdwaMa01,22,,2,0,280,6-3,Florida St.,1/25/1994,1,0,Oakland Raiders / 2nd / 35th pick / 2015,$1367537
78,Justin Ellis\ElliJu01,26,,16,4,350,6-2,Louisiana Tech,12/27/1990,2,0,Oakland Raiders / 4th / 107th pick / 2014,$718172
76,Jon Feliciano\FeliJo00,24,,16,0,325,6-4,Miami (FL),2/10/1992,1,0,Oakland Raiders / 4th / 128th pick / 2015,$640163
32,Antonio Hamilton\HamiAn01,23,,4,0,190,6-0,South Carolina St.,1/24/1993,Rook,0,,$450000
25,D.J. Hayden\HaydDJ00,26,,11,2,190,5-11,Houston,6/27/1990,3,0,Oakland Raiders / 1st / 12th pick / 2013,$3284813
50,Ben Heeney\HeenBe00,24,,4,2,230,6-0,Kansas,5/13/1992,1,0,Oakland Raiders / 5th / 140th pick / 2015,$585681
18,Andre Holmes\HolmAn00,28,,16,2,210,6-4,Hillsdale,6/16/1988,5,1,,$2000000
16,Johnny Holton\HoltJo00,26,,15,0,190,6-3,Cincinnati,8/22/1990,Rook,1,,$450000
77,Austin Howard\HowaAu20,29,RT,11,10,330,6-7,Northern Iowa,3/22/1987,6,5,,$5900000
61,Rodney Hudson*\HudsRo00,27,C,16,16,315,6-2,Florida St.,7/12/1989,5,10,Kansas City Chiefs / 2nd / 55th pick / 2011,$7700000
51,Bruce Irvin\IrviBr00,29,LLB,16,16,250,6-3,West Virginia,11/1/1987,4,8,Seattle Seahawks / 1st / 15th pick / 2012,$12500000
98,Branden Jackson\JackBr04,24,,3,0,295,6-4,Texas Tech,11/11/1992,Rook,0,,$132350
66,Gabe Jackson\JackGa00,25,RG,16,16,335,6-3,Mississippi St.,7/12/1991,2,7,Oakland Raiders / 3rd / 81st pick / 2014,$762844
57,Cory James\JameCo00,23,mlb,16,5,235,6-0,Colorado St.,5/22/1993,Rook,3,Oakland Raiders / 6th / 194th pick / 2016,$483119
11,Sebastian Janikowski\janikseb01,38,,16,0,260,6-1,Florida St.,3/2/1978,16,4,Oakland Raiders / 1st / 17th pick / 2000,$3960000
22,Taiwan Jones\JoneTa00,28,,13,0,195,6-0,East. Washington,7/26/1988,5,0,Oakland Raiders / 4th / 125th pick / 2011,$1150000
42,Karl Joseph\JoseKa00,23,SS,12,9,200,5-10,West Virginia,9/8/1993,Rook,5,Oakland Raiders / 1st / 14th pick / 2016,$2160785
7,Marquette King\KingMa00,28,,16,0,195,6-0,Fort Valley St.,10/26/1988,4,4,,$5050000
79,Denver Kirkland\KirkDe00,22,,6,4,340,6-4,Arkansas,3/6/1994,Rook,0,,$370580
75,Darius Latham\LathDa01,22,,14,2,305,6-5,Indiana,11/9/1994,Rook,0,,$450000
52,Khalil Mack*+\MackKh00,25,RDE,16,16,269,6-3,Buffalo,2/22/1991,2,18,Oakland Raiders / 1st / 5th pick / 2014,$5093727
73,Matt McCants\McCaMa00,27,,2,0,309,6-5,Ala-Birmingham,8/18/1989,4,0,New York Giants / 6th / 201st pick / 2012,$1000000
23,Dexter McDonald\McDoDe02,25,,6,0,200,6-1,Kansas,11/30/1991,1,0,Oakland Raiders / 7th / 242nd pick / 2015,$539212
92,Stacy McGee\McGeSt01,26,LDT,9,9,339,6-3,Oklahoma,1/17/1990,3,4,Oakland Raiders / 6th / 205th pick / 2013,$694670
